Shift 25,Shift 25,Shift 26,Shift 26,Shift 27,Shift 27,Shift 28,Shift 28,Shift 29,Shift 29,Shift 30,Shift 30,Shift 31,Shift 31,Shift 32,Shift 32,Shift 33,Shift 33,Shift 34,Shift 34,Shift 35,Shift 35,Shift 36,Shift 36,Shift 37,Shift 37,Shift 38,Shift 38,Shift 39,Shift 39,Shift 40,Shift 40,Shift 41,Shift 41,Shift 42,Shift 42,Shift 43,Shift 43,Shift 44,Shift 44,Shift 45,Shift 45,Shift 46,Shift 46,Shift 47,Shift 47,Shift 48,Shift 48,Shift 49,Shift 49,Shift 50,Shift 50,Shift 51,Shift 51,Shift 52,Shift 52,Shift 53,Shift 53,Shift 54,Shift 54,Shift 55,Shift 55,Shift 56,Shift 56,Shift 57,Shift 57,Shift 58,Shift 58,Shift 59,Shift 59,Shift 60,Shift 60,Shift 61,Shift 61,Shift 62,Shift 62,Shift 63,Shift 63,Shift 64,Shift 64,Shift 65,Shift 65,Shift 66,Shift 66,Shift 67,Shift 67,Shift 68,Shift 68,Shift 69,Shift 69,Shift 70,Shift 70,Shift 71,Shift 71,Shift 72,Shift 72,Shift 73,Shift 73,Shift 74,Shift 74,Shift 75,Shift 75,Shift 76,Shift 76,Shift 77,Shift 77,Shift 78,Shift 78,Shift 79,Shift 79,Shift 80,Shift 80,Shift 81,Shift 81,Shift 82,Shift 82,Shift 83,Shift 83,Shift 84,Shift 84,Shift 85,Shift 85,Shift 86,Shift 86,Shift 87,Shift 87,Shift 88,Shift 88,Shift 89,Shift 89,Shift 90,Shift 90,Shift 91,Shift 91,Shift 92,Shift 92,Shift 93,Shift 93,Shift 94,Shift 94,Shift 95,Shift 95,Shift 96,Shift 96,Shift 97,Shift 97,Shift 98,Shift 98,Shift 99,Shift 99
568628,297040,606297,302318,597614,318369,589501,288227,621488,303151,593586,298414,584817,302943,634210,303270,569674,309121,569674,309121,575417,296051,571392,286743,588757,283359,588336,281356,560087,281980,580659,303061,549150,303228,543604,290348,547192,287712,543746,291306,562845,279709,577437,291032,553356,286833,503644,295789,544166,287683,539162,300470,543012,279666,539772,298269,541415,290028,507218,280779,526404,278863,504463,268533,523112,301408,495049,282018,519007,279670,534859,280588,492252,286187,490563,290591,502706,283354,455641,260587,385698,234386,342867,213020,360205,226775,358105,240321,358539,238237,358203,228343,332596,202741,352267,249624,350254,228621,346540,225861,361740,221934,345769,220597,324810,224075,334314,217242,337117,232646,333678,231398,330836,238788,330705,226639,333360,224513,316073,247036,325897,220470,342028,217735,323232,214458,308988,224694,317310,211585,317663,228497,314724,202835,299723,226605,300396,211252,311678,208839,307380,225899,308066,214587,302015,196944,289407,219228,317893,208380
575242,292646,618569,310542,596200,289798,598590,302772,620578,295601,591115,297846,592661,295630,632399,297159,569337,302699,569337,302699,557030,294666,566884,288321,585088,286356,588846,301536,563102,285488,579737,303709,549347,309502,546728,308309,546078,290770,545195,285810,536457,296775,582999,276487,558589,294460,490442,285502,541588,277660,539211,275287,541351,292842,533898,280249,539366,290272,517920,272038,528432,279403,504175,284325,518016,290531,495915,281761,515478,284787,533258,259355,488285,281576,487340,285963,505968,270791,456998,276105,381262,204453,342418,229351,352366,208099,360389,222467,354346,229394,356812,236072,335096,225908,348621,210502,349251,236283,343727,228919,356214,225786,346515,228867,321971,228494,325232,211676,334417,222921,337015,207992,332497,200730,329739,211880,327915,219332,317835,195895,326600,221567,340722,202835,322959,226933,303601,205096,321201,224442,321558,225568,318716,214637,298006,236497,297290,226211,309844,236549,308977,218447,307742,206847,309342,219847,293021,224874,316209,208524
576328,297714,634888,305157,597384,290556,593446,294937,621726,302594,588684,305842,585673,302674,633897,304584,574507,308093,574507,308093,573472,304156,567824,301558,592001,282174,590231,282267,562713,298424,584040,299285,555570,297741,546585,299408,564468,283243,540889,289908,534350,299330,577754,286179,560859,291057,496445,288128,545852,274307,540765,289441,536569,299253,544276,291678,537097,278904,528484,285208,524481,288104,506443,300584,526526,281344,499549,275435,517281,291262,536822,274038,490539,272112,490213,276268,504144,285258,460364,279205,382483,224889,339088,219594,362347,239596,357368,221322,354091,212569,359125,250515,335196,247532,331561,224179,347542,213288,344702,222445,358285,217470,342574,218060,323115,219272,333975,206696,336996,209761,337060,240703,332416,214660,333826,218307,323810,217297,326050,208913,324916,218892,341251,245468,324914,213669,305715,217222,324063,222829,317382,218767,318425,208395,297670,222611,297291,210114,315036,223001,314316,202587,305966,224552,306036,207595,293195,229725,316081,211702
579752,303864,630329,287392,596993,312411,593539,316089,613120,287304,588616,300816,587745,307771,628854,297348,572399,306056,572399,306056,570066,292616,559702,291067,594152,288051,588238,287403,555081,287688,584448,298173,554519,296329,547473,293930,576592,303948,542108,305495,541044,308058,561052,284682,557512,288462,496114,292191,551165,293414,542322,305598,541730,290745,536271,299526,518741,294809,534866,298492,533348,292060,504385,279114,521910,277892,492986,288765,522159,289929,531591,266798,512541,277788,486507,286818,497008,275477,451683,262858,372893,231828,342342,235704,360008,219897,355274,232151,354602,224969,355804,229362,337188,242299,334722,247624,350113,226646,344548,202175,346807,218570,338650,223155,328433,224302,336276,211992,334916,242125,331954,221018,333064,227873,332204,220589,331003,223112,328776,221250,326543,231331,339906,210433,323406,209590,305849,250363,321584,204924,319748,221067,316501,229228,313395,202207,300971,243501,311593,203289,310464,218750,307819,214516,308924,214170,291011,204534,320181,217450
576420,318308,629459,294196,601560,298313,600336,312123,622044,297554,591076,312035,587473,301383,637535,296419,573966,295072,573966,295072,567934,291405,568361,289113,589252,268763,586096,303440,565477,305788,580368,288108,551894,304397,544762,288384,570771,301289,543187,295862,542284,287985,556142,281005,550045,303351,496487,275909,545221,278872,543193,291329,538915,280660,524455,275024,514275,276862,537928,286833,530703,281614,505865,295919,499492,296798,499785,280137,518036,287423,535750,275972,505755,290536,494365,281519,500949,278176,455356,279562,380871,233635,344715,218411,362277,234924,358909,216341,359330,239464,355682,229352,337165,211523,332093,235814,346875,218335,341452,237286,344044,227003,347836,237837,339679,239545,336190,227600,335629,226576,331168,211331,332546,242939,335822,236470,326443,233387,332670,236173,322203,225321,337734,209713,322470,205311,308367,224673,314601,222102,315026,214933,315246,206541,316039,214301,297048,220922,302137,189212,309759,223141,305312,206340,303280,200394,291364,209271,319196,207190
574849,294311,628105,309079,604345,312930,597199,290209,622045,312126,592889,306705,581053,301600,637448,311500,573634,299261,573634,299261,573300,295440,564336,285905,579975,294313,589555,298484,566843,302722,581007,293284,556681,303489,548021,295325,566428,294669,519852,275521,536679,304949,559385,295407,557126,287505,499016,305888,552088,290554,541481,286132,538642,284084,536346,273059,516091,280272,533243,290950,526091,267567,496545,266324,497707,275007,500184,276166,517599,283675,536110,283899,507098,266702,487508,290074,500501,290277,460441,261232,379531,220802,341008,212997,359454,216255,354881,240657,354995,231620,353662,210608,327575,225829,335489,220139,347310,243187,342283,213322,343374,203369,342625,197726,335268,212812,347130,213492,338340,217724,337582,232956,332814,215816,331197,235163,330715,222982,330789,209517,329214,201190,341157,223931,323161,231192,310344,224003,305708,218127,318934,225913,318583,233846,313723,217755,299047,216999,312327,213353,309966,215164,309599,215713,307037,209537,290665,201249,316169,210717
572799,299556,628271,301731,602682,313488,595144,288520,615196,298182,585281,309137,583253,306963,632739,292074,577706,295011,577706,295011,574561,310635,567720,287368,590101,287945,589694,295145,557424,300503,583089,286744,555758,289462,549380,277704,572877,278685,515217,273941,542875,286081,562493,269955,553734,283727,499933,292874,550957,283656,541799,300648,540061,290858,535058,299810,515131,286032,529451,265809,528007,291934,502321,301466,499173,295445,500396,304691,517445,277841,531982,279212,513572,289882,487277,288556,480432,287615,454342,262818,381087,226247,342360,225919,362796,220761,355994,225070,359912,234021,355329,239430,333618,233749,333170,227646,347356,218931,348156,209552,342644,223553,338183,227153,339148,221265,338367,213692,335012,234387,327315,225025,328836,215995,333066,206266,329973,197579,329696,235639,327215,250088,339673,221387,321314,224686,304659,203996,307149,231513,321628,224283,312179,233694,314460,229379,297463,222674,312309,219688,310477,222692,307041,206444,312131,225849,291739,229662,321266,216142
581096,308873,649342,306994,597055,305292,595057,323422,646713,298000,588786,294708,583245,315642,631039,296929,576556,287831,576556,287831,574595,299296,570639,291096,585390,289863,588497,291055,562739,291931,579008,287272,579238,297379,550915,275136,563171,271633,520532,328045,545149,294283,545393,287440,557230,291927,513625,291121,552571,278527,545333,293260,529745,290186,534898,283931,506550,276503,528801,302265,528158,287612,504152,266746,497850,295197,497689,288784,520019,276828,536241,279287,511855,292128,495329,281300,479256,284103,444595,270880,384132,215228,341735,248633,355437,227903,356111,221779,357428,228357,352121,215620,335102,231110,336354,238455,349172,231180,342743,226967,343227,201383,344805,225117,342221,212458,338427,227431,331939,220741,335011,217189,333663,234953,332815,227164,326522,224278,326604,245316,324312,207835,342816,225128,321498,222169,309310,231160,304627,232176,319896,218568,316381,216725,313833,219793,298732,229940,311960,227103,315898,206011,308809,212155,310903,205619,305937,211527,314316,215777
579596,309181,656069,297854,602794,306998,582186,306452,641683,302893,588867,294466,580749,316062,637612,305182,574398,305226,574398,305226,546855,278648,569760,304913,582952,290949,583356,283986,554489,299726,573797,273689,573863,290061,551960,281110,569270,274252,517823,291747,538867,295797,561149,288876,556961,288813,524591,280517,547182,283669,541978,286371,536620,283574,539166,288028,515580,303625,533788,275847,527706,275552,514490,283474,496703,286764,492697,276511,515198,270273,536501,268781,511684,285154,507330,259950,479984,278609,437347,268764,378390,241187,349139,238016,356959,212732,356169,235513,352726,231286,350730,215448,355967,231488,330799,215044,350662,212728,348196,236656,344799,237355,345153,229641,338227,229909,339752,231743,338418,228023,335220,222463,329839,217157,336060,216292,327328,210417,326819,224205,323815,221514,341861,209957,319704,218896,305241,212372,308153,237218,318488,212401,315264,225445,314608,216610,297082,235590,311245,231727,312850,211625,310102,218538,307531,209646,305265,228016,316788,220320
575705,295616,657324,307132,580672,288582,567336,300922,641690,299986,588162,301212,586811,302531,629926,304654,579726,310372,579726,310372,547313,291306,567347,291415,591264,299504,581983,277855,585602,292097,590842,311934,579592,296041,570910,290673,572059,289895,520008,310189,540020,288299,562405,288453,556920,285318,519862,295630,540631,283509,542493,288238,541923,287781,539522,291637,513949,306728,533175,281235,526149,286858,522401,283131,499100,291813,501608,298997,516716,291010,538305,292280,509666,280346,505882,286763,483410,277971,435482,278072,377369,198376,340972,214437,360363,227134,353400,201924,357822,218548,354860,229416,353961,210984,333184,225409,346860,234004,343217,220397,344278,215241,337736,216360,341161,221672,338802,222024,337372,217240,337046,226164,328060,218011,332749,219112,328679,210991,330393,228506,325118,219244,340034,209987,327020,224670,305289,205948,304694,231246,318046,224770,316260,221585,317125,214204,294358,197818,298723,209822,309102,215849,312522,225073,309406,216196,303025,224747,303025,196810
584700,281338,654949,296821,599048,293748,566835,304744,635202,288990,590608,297570,585823,298807,633198,289544,571985,297289,571985,297289,519130,278056,568535,307339,586702,280755,588961,286906,578411,289084,580605,303866,569749,291096,573568,280832,567730,286353,518421,293247,559700,271012,558806,283139,557700,282839,528273,284051,556794,282341,544621,292565,541381,280556,540605,284714,511473,276942,544217,275903,536810,278681,524392,282016,500653,273005,494435,269156,517546,286207,533486,273849,512469,276779,510626,275995,477989,293377,437282,267857,377649,246976,339464,221192,358515,222326,360406,234417,351270,216683,353060,224666,352939,250943,333788,218745,346933,199033,343043,230474,346043,207126,344652,231912,338593,223722,340932,229663,336164,222709,334201,227015,328009,220850,330726,191772,332089,216142,329208,212561,323632,217487,342001,224682,325609,205943,304076,212654,302609,212475,316428,203915,316245,226610,311808,206350,298061,193904,302200,222935,315077,212726,307309,213825,310658,220072,308641,227808,303921,209583
599395,300553,655970,279502,602699,293196,567459,297144,645170,303274,584633,291706,591522,287214,635735,296859,575590,292098,575590,292098,514793,277422,570270,307754,575401,286566,591558,306131,585361,296837,581760,295214,579341,297283,568481,268515,571643,288186,519971,295952,566013,284863,562207,292688,562630,294141,529141,296816,545505,273784,542868,291766,540709,284895,539365,289062,513946,293047,549632,265027,527500,290202,529088,285522,500478,278598,495353,287024,518441,281553,539297,288771,510801,282233,510870,282467,476932,272248,442025,257122,380647,217132,336906,242348,337841,208367,360534,217156,348260,232136,352980,235260,351474,201436,335254,227719,346998,236433,348102,211214,344856,240108,343731,232524,337262,226224,341985,217923,341546,231164,332543,225859,335667,213040,333495,222911,327753,214789,331370,232586,329214,205951,340875,225164,327079,220673,308035,228868,303852,231403,315395,228349,320001,205252,318510,204686,300794,201516,297234,226526,310565,204701,308501,219203,305152,222904,306511,216530,303968,227035
601134,309383,652732,297172,604840,307454,567864,289921,642033,279351,594319,303833,584988,293966,634616,303603,578109,313194,578109,313194,573987,317983,571071,298791,591013,287211,586158,287031,585703,292442,582422,299979,578499,290687,568121,281600,569699,299739,523751,288386,566604,295180,560559,290668,556311,285312,518833,275449,548540,269898,542557,273697,543037,302588,538907,279232,511305,285043,558949,274208,513043,276840,528610,283252,499148,281435,496066,273144,520824,268827,509170,278249,515087,291268,508966,275265,482880,272992,443409,287289,367756,249566,341760,226910,325319,208208,358235,229677,358050,232086,352070,230220,349593,226569,335322,234711,343371,227645,346878,221815,340664,224837,343702,239327,337961,214777,343121,238648,345484,210097,320040,206027,335913,228994,331814,221981,329850,228770,327953,228016,325643,219034,340055,206788,322671,226001,310328,210220,308899,237438,317004,211768,320041,227868,316154,227575,298221,230054,299766,220917,308791,207008,308120,210975,308370,214595,303481,216232,303992,203790
591712,284518,653745,297728,600206,303407,568241,331990,644749,301095,592179,310278,593332,319491,629942,292549,574406,290661,574406,290661,571692,304268,568617,290695,589792,281610,587317,281243,581242,279287,582105,292377,583802,297968,575304,281489,567614,296022,519783,302262,565878,283363,554677,284703,555238,293285,515806,292792,553765,292999,541827,279211,539452,275914,542921,298633,518206,290511,551564,275405,508115,278603,532382,285221,500066,296275,502927,291469,520169,290584,515335,265738,507928,267444,510582,281758,478442,291588,437385,264070,378941,210593,343463,237177,317027,193727,360495,215239,355639,214373,354419,227531,354210,211275,331245,229225,349830,209739,343741,239638,346237,219983,345113,207915,340475,223492,335342,222687,338102,241298,317097,223510,331577,214014,335959,214687,329605,231144,326086,213613,322526,212414,340175,221934,325237,252725,305181,202031,309419,220891,315416,208516,319974,232625,314057,218889,294253,229546,293665,222078,310310,227442,308232,217105,308147,204669,307875,208483,301847,230560
